,raw_variance,normalised_gradient_median,normalised_energy,24,25,26,27,20,21,22,23,normalised_RMS,1,0,3,2,5,4,raw_RMS,6,9,8,length_secs,raw_gradient_mean,7,10,normalised_variance,15,14,11,raw_gradient_median,13,12,normalised_power,normalised_gradient_variance,17,16,19,18,raw_power,raw_energy,normalised_gradient_mean,raw_gradient_variance,mean,class,energy_band_0,energy_band_1,energy_band_2,energy_band_3,energy_band_4,energy_band_5,energy_band_6,energy_band_7,energy_band_8,energy_band_9,energy_band_10,energy_band_11,energy_band_12,energy_band_13,energy_band_14,energy_band_15,energy_band_16,energy_band_17,energy_band_18,energy_band_19,energy_band_20,energy_band_21,energy_band_22,energy_band_23,energy_band_24,energy_band_25,energy_band_26,energy_band_27,energy_band_28,energy_band_29,energy_band_30,energy_band_31,energy_band_32,energy_band_33,energy_band_34,energy_band_35,energy_band_36,energy_band_37,energy_band_38,energy_band_39,energy_band_40,energy_band_41,energy_band_42,energy_band_43,energy_band_44,energy_band_45,energy_band_46,energy_band_47,energy_band_48,energy_band_49
205,23251827.9946,0.0126229774778,1663.56505277,118.338232806,115.768720295,109.066942682,108.506881553,126.518436562,124.604807204,123.688805268,121.895515755,0.196031607522,108.988645203,103.163841787,126.491159646,129.160883519,125.542285546,133.274827472,8.75536201744,123.135637284,127.175437595,121.674574198,0.981632653061,571.791187341,120.40774581,120.747541559,0.038428860534,123.36745226,122.667097043,121.598130395,310.5,123.290994588,119.710442656,0.0384283911475,0.00111745945372,119.425939692,119.502560645,122.567490954,121.210002891,76.6563640564,3318454.0,0.0232454340736,676131.809475,-2.6042966043,carotid,255.0,245.54875,213.01875,212.585,211.7975,211.7575,212.2725,212.14875,211.46375,212.56125,212.66,212.375,212.51,211.0825,207.6625,205.145,205.29625,208.0025,208.6075,209.77375,210.54375,209.90875,210.54875,211.74,208.83875,210.29875,212.3675,213.1625,212.5225,210.8925,210.4525,209.6925,210.15625,210.15625,208.105,209.1325,208.96625,205.0925,203.85,207.44375,208.71,210.05,210.29875,210.57625,210.24,210.26125,209.95125,209.2925,209.9375,208.675
206,25500971.3213,0.0113973834176,2641.074847,121.774580477,120.291624154,125.20635996,124.016650291,126.420221168,124.908108793,124.419047036,122.71900324,0.202658398562,97.3136257144,88.7675662307,123.579046419,108.25119103,128.907749346,130.752505687,7.8256264015,136.091401404,128.056923684,128.283056342,1.45818594104,580.019236152,133.119519171,123.543614307,0.0410705349702,126.048647716,128.59368999,120.190682838,284.0,130.440954822,122.394956867,0.0410704265076,0.00124715459271,126.062628986,124.007584067,125.683026455,124.290477927,61.2404285759,3938127.0,0.0232771183944,774366.672483,-1.46650390321,carotid,255.0,245.195,211.075,211.02,211.43125,211.17,211.0325,210.87375,210.66,210.485,210.79875,210.8,209.58625,209.6425,208.01,204.63375,205.30375,207.3875,208.89625,209.155,209.72875,209.3975,208.84875,210.13125,207.4475,208.58625,210.8175,210.115,210.51625,208.735,209.54875,209.4,209.89125,209.855,207.87,208.445,208.5775,205.02625,204.43875,206.625,207.86125,208.99875,209.4325,209.625,209.6875,209.275,208.60375,208.55375,208.42625,207.48375
207,31100348.7815,0.00942201698198,1852.78785682,114.616507003,111.59167016,109.709600828,110.614259388,124.17389472,122.785908062,120.738411388,116.789995251,0.207685409019,110.71086647,97.5003521426,136.619663188,129.449094936,124.234163096,132.93226814,29.5946809455,119.671899431,118.159098062,117.775177611,0.974036281179,507.552508439,119.453682088,120.08637193,0.0431332301323,121.318497133,123.663243559,117.836537758,253.0,119.737871559,117.178916717,0.0431332291193,0.000784591070516,119.44720881,121.233245988,123.023342735,120.182279605,875.845140263,37621928.0,0.0189018512006,565713.624254,1.26846700035,carotid,255.0,244.4025,207.92375,206.62375,206.81375,207.58875,207.29875,205.94125,205.63125,206.3825,206.3575,205.01,205.2925,203.81,201.19875,198.03125,198.69375,201.69375,202.06,202.6225,205.49,205.29625,206.09375,207.24375,203.075,200.59125,205.895,206.775,204.5575,202.36875,205.355,205.13375,206.45,205.0175,202.59125,202.71375,203.15375,199.29125,197.245,200.72125,202.415,203.76625,204.19625,204.08125,204.46375,204.505,203.72,203.545,202.82,201.725
208,35278264.0261,0.0118820108018,2604.07578564,117.805170161,111.855375563,109.256963119,107.590122055,123.816205631,122.373636857,120.28007867,120.409451485,0.24676155242,108.821364785,93.7913221246,136.970866331,131.247111525,121.999056513,132.531898715,27.0444315288,119.866721657,120.772566844,121.083478746,0.969750566893,523.916557546,114.533740467,117.845324865,0.0608912690881,123.193432418,124.507036323,117.004233864,286.0,119.705773682,117.173398966,0.0608912637525,0.000916368713501,119.262888271,119.169677037,123.201774742,117.141571355,731.401276715,31279107.0,0.0217663713147,530911.868061,-0.746387317028,carotid,255.0,247.63375,220.4475,219.1525,219.13875,218.33375,218.2975,217.43875,217.69375,218.06125,217.995,217.795,216.39375,214.59375,212.3825,211.68125,212.2475,215.395,214.25,215.48375,217.83625,217.33625,217.51875,218.53375,214.4075,212.70125,218.13625,217.92125,215.72875,214.99625,217.1675,216.64,217.71375,217.855,215.37125,214.75375,215.76375,212.92875,210.95,213.2975,213.05875,214.94375,216.22625,215.96125,215.89875,215.9075,216.165,216.0825,215.355,214.5325
209,68318173.7712,0.0250706648642,2405.03570709,75.1680278505,74.8003452903,74.4590162871,74.1345063329,86.9567418982,79.9878031344,76.0786481097,75.5458562478,0.338593583505,133.079579111,107.171377196,117.873283814,127.742568401,117.020895166,119.466675526,7.07195762236,118.556174901,120.577804158,118.722138686,0.475691609977,832.710220231,122.09664158,120.660158051,0.114647636804,96.0718765393,100.717971924,116.09174122,612.0,105.443467938,110.234460779,0.114645614791,0.00116163655586,95.2345698054,94.5988639253,88.358286218,86.7917294137,50.0125846125,1049164.0,0.0341120896412,692215.64696,10.6052531223,carotid,255.0,247.07625,220.025,219.7075,219.5025,219.425,219.44125,218.6725,218.06625,219.29375,219.52625,217.6725,218.015,214.97625,210.57125,209.58625,210.35625,212.26625,211.9425,213.17125,217.54,217.36625,216.2175,217.865,213.085,214.03625,219.1425,218.6775,217.17875,215.3775,218.0325,217.2525,217.69875,216.6125,212.3125,212.1875,214.38375,209.4875,209.07125,211.6825,212.55375,214.08125,215.67375,216.715,216.6775,216.5,215.87125,216.31125,215.87125,214.0575
210,9905785.65174,0.0074369189907,559.482551694,79.5701084581,79.2219034091,78.9050862037,78.5921887336,84.2446914306,80.9141830752,80.3188645148,79.9417128498,0.167187817055,127.196999823,108.511720877,95.7292588659,114.589430592,94.3487198231,94.9948583969,37.2897744452,102.337955777,112.333900227,105.46721353,0.45387755102,250.601993405,99.2306015037,110.179481424,0.0279523906019,94.7677945106,96.0429392764,107.02182356,140.0,101.862492498,100.793403553,0.0279517661718,0.000236160019254,91.9853028365,98.5734804011,88.9953724536,89.6789246996,1390.52727818,27832794.0,0.0133121908847,83690.5352233,-10.1898980815,carotid,255.0,245.83625,214.2975,213.23,214.235,213.00125,212.85,211.705,211.08875,212.45125,212.6175,211.855,211.6775,211.0925,210.35375,210.085,210.075,213.0175,212.82625,213.48375,214.6325,214.0275,213.09375,214.31375,212.09,210.285,212.36125,212.63625,211.31625,211.9675,212.49375,212.98625,214.09125,213.15125,212.5525,213.5175,213.9375,211.06625,209.4775,210.6775,209.7825,211.9625,212.78125,212.05,212.7475,212.6,212.45875,212.07125,210.34125,209.985
211,37307476.2658,0.0104616285025,1930.2015069,107.6827296,107.021129577,104.378792958,100.719157417,121.455622059,117.749355544,112.921517913,111.58042706,0.22342464984,107.826580775,94.4269958501,135.288027772,134.275358618,122.613032654,128.406759985,33.6839870875,115.707834438,117.949401907,118.233326642,0.876802721088,558.451328006,118.219390658,115.337683482,0.0499185995692,118.989213772,120.063105577,118.008028932,286.0,122.728568,120.378743861,0.0499185741561,0.000847100085603,121.872186332,119.389572857,122.621008985,126.569737359,1134.61098611,43872003.0,0.0204276584975,633094.009269,1.54152119378,carotid,255.0,247.52375,220.9825,220.52375,220.54875,221.19375,221.365,221.33,220.0225,219.2425,219.96375,219.8975,219.0875,217.4975,214.90875,212.9825,213.53125,215.95375,216.05,217.56875,220.24875,219.7275,219.70125,220.2575,216.29875,215.0275,220.005,221.11875,219.04,216.76375,218.85625,220.0125,219.65875,219.2175,217.205,216.10875,216.7125,213.87,211.7175,214.89625,215.59625,216.58875,219.1,219.0075,218.77875,218.625,218.1125,217.23375,216.95125,216.6875
212,16887033.5365,0.00901387388884,1341.50310363,119.014455257,118.702047663,117.528470408,109.736175277,123.696748169,118.829100517,124.277941094,124.167616982,0.17069604825,110.690492427,108.839686889,129.165281975,120.764425612,124.577598193,134.380533661,21.971175764,119.740575987,120.428362249,115.903246151,1.04401360544,417.99907691,115.288871641,116.20470582,0.0291378064054,121.714545454,118.730587032,118.725442854,217.0,114.94815292,118.874030805,0.0291371408881,0.000753156638384,116.881214075,121.813133434,121.045222884,119.23509544,482.732564453,22225490.0,0.0173630920042,436497.560375,-7.70802111162,carotid,255.0,244.8675,210.03,209.08875,209.53625,209.27875,209.405,209.2975,209.4225,208.85125,208.7125,209.41125,208.18125,207.3325,206.30375,207.39125,207.95875,208.08,209.09125,210.00375,209.4175,209.2575,208.79875,208.58625,206.08375,206.46625,209.36625,209.47,208.5,207.59,207.865,207.73375,208.6475,208.595,208.93125,207.93625,208.825,207.66625,207.50375,207.51625,206.5825,207.69125,207.90125,208.37125,207.66,207.10875,207.6575,207.76,208.115,207.835
213,18983064.2665,0.010029574386,1633.45120394,120.882709601,119.317682415,116.592654473,114.055454913,118.944889287,126.284902747,121.976074318,124.048827743,0.18674512591,109.53769528,107.81833946,131.380651386,121.681646409,124.922972734,134.435348839,19.6801724278,119.166644097,117.369735701,115.481403001,1.06210884354,444.63474882,115.624761227,119.80581723,0.034873827151,120.502721665,121.755162792,120.669384024,234.0,119.802943485,119.675648058,0.0348737420513,0.0010114959087,117.776203997,124.317196353,124.997120304,122.941242199,387.309186789,18141175.0,0.0190576807175,550593.192912,2.55018254019,carotid,255.0,243.3325,204.57125,204.06375,203.66125,203.8525,203.585,203.0125,201.97875,203.21,203.615,202.91375,202.0975,201.9575,203.0025,202.395,202.18125,202.69625,202.88375,202.9975,203.3825,203.23375,203.21,204.27625,202.20375,200.7575,203.135,203.34125,202.6375,202.2325,202.32125,202.905,202.66375,202.93375,202.16625,202.55375,203.23375,201.17125,200.9575,201.755,201.86875,202.0875,202.66875,202.53875,202.4625,202.14625,202.2775,201.35375,201.49125,200.69875
214,16767496.0646,0.0110687182927,912.861669671,92.534720473,93.1506528793,89.7634440819,83.4613130289,100.895713904,101.926347464,93.9425156555,90.8399465783,0.171670957076,117.266695138,89.8638931829,126.367748426,129.032702478,115.457914014,119.700542772,20.3707928409,118.956865121,116.217654878,115.14796769,0.702380952381,477.389346247,118.082419052,120.660468999,0.0294750824267,119.26348551,123.922694614,122.004924331,264.0,119.366410953,121.21692186,0.0294709175035,0.000881569721641,116.20296419,113.3026158,106.572340771,110.645613186,414.969200969,12853671.0,0.0200154855665,501498.744745,-1.70547215496,carotid,255.0,245.765,213.57625,212.8475,212.515,212.54875,212.16375,212.8625,212.7525,213.02875,212.53125,212.69875,213.16125,211.71125,211.34875,210.215,210.965,211.64375,211.6625,212.3275,212.87375,212.40625,212.61,212.9825,210.645,210.08875,212.31125,212.40125,211.36625,211.5875,212.08125,212.735,212.3475,211.37125,212.08,212.07375,211.87125,210.2075,209.85125,211.06375,209.89625,210.58125,210.94125,211.2425,211.4275,210.9675,211.15625,212.105,211.66,210.51125
215,14304618.9276,0.00920855137723,3151.97925687,121.437626077,120.396195197,119.667156234,121.715678552,122.291495684,120.145105962,116.902795133,117.73999412,0.153427429354,105.746875809,105.022383458,107.371837705,105.805197265,114.209014306,109.544241565,19.7654840323,124.1144617,133.716379011,132.642247279,3.0362585034,396.468248456,128.71605041,135.081626315,0.0235400406996,128.470728605,134.564816592,138.925340039,227.0,135.979692283,138.884849268,0.023539976078,0.000653888311459,124.162802467,125.01420698,122.855714416,127.419431319,390.674359032,52310906.0,0.0160832521381,397349.487877,-2.29511796205,carotid,255.0,244.32125,208.18125,207.35625,207.44,207.70625,207.385,207.13625,207.1875,206.93,207.3675,206.9675,206.95125,206.3825,205.61875,204.9725,205.67875,205.925,205.82375,206.565,206.33375,206.515,206.6,207.12625,205.3025,204.32125,206.93875,207.24625,206.75125,206.00625,206.51625,206.33,206.76125,206.7525,206.0275,205.94875,205.975,204.82375,204.51375,205.16125,205.705,205.605,205.88875,206.42875,206.55375,206.03875,205.7975,205.9575,205.34125,205.2675
216,19700202.5978,0.00817170622013,1297.33259672,108.642511114,107.662196811,106.514533424,107.783107833,123.390168091,119.759752246,118.914237793,117.451607785,0.178226453264,106.910834352,94.5871950607,134.054726519,128.686081799,117.202351875,124.763467547,19.5327275933,113.803279904,114.054183887,117.013140845,0.92612244898,420.619080848,110.798279354,115.562972605,0.0317663528311,119.261121699,122.463539542,114.720292191,203.5,121.673011655,120.590775824,0.031764668643,0.00092942174346,122.167412688,122.284956421,123.757526852,120.745969551,381.527447236,15582344.0,0.0168902975886,576389.639136,-2.51121394643,carotid,255.0,247.09,219.19875,218.89125,218.88625,218.565,218.28875,218.04375,218.2325,218.48875,217.46375,218.3225,218.485,218.50625,218.1725,217.63625,217.94375,219.3525,218.3075,217.95875,218.1075,218.82,219.185,218.0025,217.2375,217.11625,218.775,218.5275,217.51125,217.23375,218.31625,218.00375,218.37125,218.695,218.7625,218.53375,218.4,216.74625,216.12625,217.39375,217.5025,217.7575,217.23875,217.08125,217.8125,217.02375,216.07875,216.8725,217.49875,216.93875
217,17552291.8508,0.00511749147085,718.864384717,81.0822449887,79.1493522851,84.1502128064,79.2715591895,94.8470430888,86.8894243519,93.2707329444,89.0665768076,0.160597735451,119.103264216,102.253251573,120.157535809,127.650162193,117.518570475,113.137717019,34.6897258701,116.605259467,122.868519535,118.423352331,0.63201814059,447.541672646,117.330596236,119.206822636,0.0257920317739,118.918717933,119.091434707,121.833296029,133.5,125.242871546,121.134272833,0.0257916326319,0.00114274457892,111.356306685,112.165747916,99.638120054,106.361631435,1203.37708094,33540526.0,0.0171557355252,777673.76126,2.76614523536,carotid,255.0,247.76375,221.22125,219.8375,220.05375,220.0875,219.9925,220.08125,220.46375,221.10625,221.28625,221.57625,220.50125,220.18875,219.34,219.32125,221.0675,220.28375,220.17375,220.535,221.19375,220.845,220.88875,219.655,217.55375,217.62375,220.245,219.635,219.3725,219.17625,220.02625,219.795,220.00875,220.205,220.3575,218.21875,219.2,219.15625,219.98625,219.85625,218.90625,219.1125,219.23875,218.9575,218.67875,218.5975,218.37,217.9075,217.9525,217.7975
218,21207583.8033,0.0123519244551,1618.29195318,116.872123192,113.207427695,114.864235938,111.209266649,122.280978819,124.778538077,118.563818454,118.038597679,0.194136650122,104.83305418,93.0811003432,133.304504375,128.260362094,120.702076621,130.827513722,15.6882503169,115.731795724,117.419518495,118.958222457,0.973650793651,483.106036611,114.888936531,115.086219813,0.0376899190597,118.918414379,125.582904711,116.506371576,293.0,120.550348489,116.806050491,0.0376890389207,0.000864370243384,119.249958503,117.292743399,124.049956091,117.770033661,246.121198006,10567952.0,0.0203661749762,486368.897334,-3.88199264055,carotid,255.0,244.2925,207.92375,207.12,207.2375,206.45125,206.68,206.36375,206.585,206.2175,206.3925,206.10375,205.55375,205.59,205.2425,204.60125,205.18,206.1025,205.99875,206.12125,206.46625,206.86375,206.50125,206.80875,204.9825,203.2225,207.08875,207.56625,206.23125,205.0,205.65125,206.36875,207.21,206.64,206.0075,206.7325,205.9425,204.93125,203.7375,204.64625,204.8325,205.48875,205.81875,204.975,205.28125,205.42625,205.7625,205.02,205.56,204.6175
219,44854281.2051,0.0129165425373,2960.52924583,108.658913252,104.904968286,99.6086919859,97.9630166435,109.645171729,107.918077335,110.289012188,109.76687987,0.285029318697,109.518263198,98.8112499341,137.057742955,134.214143085,116.202686256,123.917282307,28.0265435543,110.889913013,107.582654681,109.217754297,0.826326530612,443.331357537,115.16452298,106.844652057,0.0812417121872,110.54399915,110.267018639,112.548590631,303.5,110.356968558,113.419036341,0.0812417125171,0.000362633445822,113.416937693,110.450724709,112.850336334,112.274197958,785.487143602,28623937.0,0.0188675727768,200213.192403,1.74501248594,carotid,255.0,246.86625,218.17125,217.42125,218.45,217.13,217.51125,217.51,216.915,216.98625,217.91875,216.46,216.21625,216.31125,215.73,216.655,216.96125,216.7125,216.36125,216.18375,217.19875,216.8525,217.20375,217.4975,212.0425,209.71,216.4575,216.6125,214.585,213.74875,216.17,216.7525,217.97375,217.96125,216.12625,216.0525,216.66375,216.05625,216.81625,216.39125,216.1225,214.795,214.69625,215.13,216.25875,215.41625,215.27375,214.48,214.0475,213.60875
220,77757880.4498,0.0251336267882,2405.25950158,79.7835755389,79.46351765,79.1562210703,78.8691904047,81.5047657802,80.9097262983,80.4870041064,80.1226015907,0.346555679432,134.217331976,104.542261409,119.168383804,128.450568895,119.455775221,123.700416225,11.4154556612,123.179938315,121.922729917,120.439979841,0.454126984127,922.135542018,121.068682598,117.802833828,0.120108471487,97.508335384,103.240785231,115.820535837,639.5,108.220479415,114.535287056,0.120100838947,0.00144671175831,90.8508160713,98.7894625915,85.7781262822,86.5155366739,-130.312627952,-2609771.0,0.0362417678831,936597.04895,4.80161781595,carotid,255.0,245.11375,211.69375,210.07,210.33125,209.82625,210.15875,209.0875,208.355,208.28125,207.53625,207.15375,205.61625,204.4575,201.58375,200.65375,200.9875,203.375,202.065,203.15125,206.235,206.62375,208.335,209.79875,206.345,205.31875,209.5725,210.3275,208.7875,207.4675,209.08375,206.91625,207.255,206.815,202.18,203.01,204.21875,201.14875,200.27625,203.25875,203.2375,203.36875,205.87,205.86125,206.12375,206.545,206.23125,206.31375,206.465,205.705
221,32386685.742,0.00939017119496,1415.68871059,83.4831616592,82.1997156592,81.8962208595,81.596229627,101.732260043,89.9949963076,94.2988613761,91.1722636501,0.242352963141,126.617272832,100.057479707,113.167020283,131.808047264,107.214265327,103.795608313,35.643643461,107.107164628,111.17199062,111.376039427,0.546553287982,410.597747168,112.963377406,110.633298118,0.0587349143493,107.525438074,108.252089483,111.468492839,220.5,109.974575029,112.73986875,0.0587349587434,0.000403767674889,97.1275231792,104.748245849,103.993193858,98.2691302263,1270.46931917,30622122.0,0.0174856378149,222639.241825,-4.94797328133,carotid,255.0,246.4825,216.32875,215.0625,214.88625,214.59,215.255,213.61875,212.85375,214.31,214.77625,216.3525,215.3825,214.465,214.15375,212.8825,213.93875,215.505,215.6,214.8775,214.79375,215.13875,214.5525,214.4625,208.8,207.21375,214.34625,215.805,212.1075,209.29375,213.3325,213.85625,214.08,215.03,214.6275,214.205,214.645,213.98875,212.99625,213.3175,213.9575,214.285,213.67,212.9575,213.435,212.80125,211.97875,211.82,212.2675,212.0325
222,73129321.4456,0.0245039917793,2335.29708102,74.3507931884,73.9367925603,73.5540618169,73.1945315699,81.5450580985,75.7101639893,75.3705189427,74.8285403485,0.337977766868,132.883202256,106.827523293,118.447636778,128.432554741,118.458302526,121.069302357,5.10100484613,124.130663998,119.398695806,121.246694184,0.46358276644,884.094917824,122.529266134,121.579309292,0.114230437702,96.7173286961,100.232439576,115.732738053,620.0,109.57880836,113.719203082,0.114228970897,0.00141576119556,95.3678852286,100.539151855,90.9534120078,83.2609147129,-26.0202504402,-531958.0,0.0349417009653,906357.864364,5.06676775582,carotid,255.0,246.70125,216.46375,215.5675,216.035,216.00125,216.70125,216.1675,214.76125,215.2525,215.54875,213.6625,211.89625,211.63125,208.5375,207.35625,209.21875,210.82875,208.94625,209.995,212.9175,214.36375,215.4275,216.3475,212.47375,212.85,216.62,216.495,214.32875,213.56125,215.5425,214.935,215.145,214.7175,209.89375,209.875,211.94875,210.3375,209.59875,209.2975,210.63125,211.22875,212.685,214.2475,213.7975,213.97875,212.48625,211.94125,213.25125,212.22375
223,26798770.247,0.00304326732237,1158.76882992,83.9677116109,83.6124483172,83.2897876906,82.9798845875,84.8487857637,85.6430575278,84.6194870844,84.4171947929,0.228306829427,128.683675611,105.733386573,108.124995266,128.17131859,100.285411548,101.686900624,47.8086055873,101.292903879,104.591944099,103.489979648,0.50410430839,267.617336152,103.802560268,103.210175581,0.0521311000522,93.7289426265,102.303480858,105.186204664,69.0,102.756560175,104.462387275,0.0521240083632,0.000285851592155,88.7545441757,90.5187375281,86.7380014282,90.4919696499,2285.66276821,50812569.0,0.0118033491886,146946.278426,-8.63015608835,carotid,255.0,245.6575,212.9625,213.61375,212.36625,211.95125,213.03625,212.45,213.645,212.97,213.1975,213.14875,212.48375,212.42125,212.975,212.90875,213.26375,212.62875,211.53375,211.81625,212.94125,213.14125,212.52625,212.8675,206.21,204.62875,211.01875,211.615,209.4975,207.21375,211.0575,211.965,212.365,212.93,212.48875,212.00125,212.28625,211.68125,212.065,211.84875,211.02125,210.51625,211.80375,211.38125,211.67375,211.0625,210.93875,210.29875,209.71,209.26125
224,83542285.2184,0.026351988681,2584.50439575,71.0834994509,70.7546521569,70.4498721155,70.1607678512,75.1829756165,72.170248939,71.7569731457,71.4204020108,0.359209788674,134.405932906,110.818770815,119.491347874,127.301295258,118.873633316,121.260650331,13.0175100019,124.954403902,122.86745406,121.371308537,0.454195011338,963.268022966,122.919787232,119.747357104,0.129043334567,95.2123174011,98.8858466237,115.683747714,670.5,109.885953213,113.129016257,0.129031672279,0.00159135352854,87.7050509085,97.3097458945,81.7298371881,83.3893957473,-169.45556665,-3394195.0,0.0378583565071,1030237.71674,-15.473789316,carotid,255.0,245.93625,213.02625,212.60875,211.11625,210.7,211.5825,210.5625,209.3125,211.0175,210.95375,208.13875,204.105,204.71875,203.375,201.3175,200.83125,202.98375,202.725,203.895,208.115,208.575,209.31625,211.84375,206.92875,206.29125,211.20625,210.69625,209.61375,207.9475,209.5875,209.3425,209.8075,208.005,200.97125,202.07125,205.06875,200.6175,200.4725,203.12375,204.735,203.80625,205.5125,207.225,207.87875,208.13,207.3875,207.00625,206.16,205.1525
225,26599014.6,0.00300630286946,1036.09876369,83.0465228132,82.7321760716,82.4254389514,82.1437489767,84.753365295,84.1437669623,83.7407229369,83.3476018119,0.213859294431,126.318493643,108.954853293,106.63685922,128.262507722,100.03855209,104.304560205,48.836979709,97.4807861109,97.7435605315,99.4466615985,0.513696145125,248.101946676,98.3341250592,102.163511789,0.0457356649281,97.5433572212,99.1631695297,101.858311112,72.5,99.6564984691,101.987383206,0.0457357978143,0.00023446822054,87.8409928842,91.1225965407,86.1382139893,89.5287845238,2385.05058709,54030936.0,0.0102878564719,136362.369087,9.97364703805,carotid,255.0,248.9975,226.98875,227.02,227.06,225.83875,226.58875,226.36875,225.84125,226.1225,225.73875,225.25375,225.46875,224.5125,224.955,225.6125,225.25625,225.1825,225.64,225.33875,225.3775,225.67125,226.0075,226.2225,221.06375,219.02625,225.36625,226.8225,223.60625,221.10625,225.3325,226.5125,225.49,225.665,226.10375,226.3475,226.1875,225.54375,223.8575,224.83,224.94,224.58625,224.98625,225.13625,224.53,224.165,223.2175,223.65125,223.74,222.24625
226,81490318.3094,0.0239985666868,2333.98251542,84.8246898381,84.5176384949,84.2196800872,83.9422649938,86.2129971636,85.8442930903,85.4943986406,85.1511984452,0.340456945056,134.143541667,104.529565323,120.889475129,127.325047912,119.972567291,121.594382454,4.69865660139,124.344940619,120.827030327,122.281322217,0.456598639456,951.21560886,123.145231001,121.016238375,0.115936726033,97.6506011388,101.65287991,117.855318008,636.25,111.701157013,115.897564079,0.115910931437,0.00162204946149,91.9778178965,99.5609908233,88.0401903774,88.6680101363,-22.0773738578,-444550.0,0.035878681686,1140116.09136,-4.123659118,carotid,255.0,244.2825,207.05125,206.69,206.22125,206.3575,205.51125,205.3275,204.72625,204.96,204.4025,200.92875,198.0075,198.92375,196.315,194.12625,195.81125,195.62625,195.0675,198.57375,201.7725,202.425,203.795,205.70625,202.28875,201.36,205.48375,205.7275,203.6725,202.0625,204.17375,204.0325,203.4725,202.1375,196.175,198.01125,198.3425,195.07625,194.29875,197.01125,197.57875,197.39125,200.905,200.19,203.39875,201.6725,201.5925,200.88375,199.5875,198.63625
227,27950759.949,0.00232076253626,1095.87824068,84.9713619049,84.6451729754,84.3422842502,84.0549121406,86.4721258861,85.9514895256,85.6049163473,85.2995864788,0.21909764417,130.189872379,95.074738388,106.549025574,126.217630973,99.8072847867,102.761648625,45.5840344945,96.6779510378,94.4771909891,97.0154391726,0.517664399093,218.372092514,97.9599277283,94.814000521,0.048004171267,90.6455335544,92.4183026171,94.7431367919,56.0,91.6677388714,94.1227945238,0.048003777681,0.00018670153764,87.9436676044,88.2167561281,86.8940046805,87.4275714303,2077.9042008,47436475.0,0.00904981734413,108708.258531,-2.9042884051,carotid,255.0,247.735,222.4025,222.55625,222.0675,222.37125,222.0,223.20625,223.10875,223.08625,222.3575,221.41625,222.46375,222.03875,223.3075,223.0775,222.55125,222.02375,222.34,222.35875,222.79875,222.56875,222.5175,222.26375,218.075,213.98375,220.49,222.12875,218.19,218.2825,221.35,223.30875,222.08875,222.62125,222.08875,222.53375,222.07875,222.18625,221.95,221.155,222.55125,222.03625,222.60625,222.395,221.06125,221.775,220.9125,220.285,220.9625,219.84625
228,84067459.4014,0.0265200780361,2816.30588467,64.0821397774,63.5270737588,62.9127989292,62.327909492,73.0729927957,66.4155044502,65.4251977458,64.7435186543,0.372654127643,133.917256776,108.330034564,117.301922241,128.653199014,117.413465351,120.487817574,9.65595032743,124.537422589,121.322634405,119.394739418,0.459863945578,895.313806706,123.087184405,113.493802502,0.138872574289,97.1895319217,101.555241775,115.180933487,652.5,108.742058801,112.431091269,0.13887109885,0.00131715024588,90.9747834824,99.0035343875,83.6687616658,81.1061766513,-93.2373767258,-1890854.0,0.0363889532883,797345.87904,10.1555719921,carotid,255.0,245.33125,211.265,210.3925,211.10625,210.31375,209.13,208.37375,207.1925,207.4575,207.67625,205.89375,204.95,204.04375,202.97,201.8925,200.32,200.91875,201.3625,201.54125,206.24375,207.93375,207.70375,208.9375,205.24375,204.15,207.92625,209.0575,207.11875,204.4525,205.96375,208.38125,208.775,206.715,199.26125,200.86,202.5575,198.7175,200.5275,203.6,202.815,203.33625,205.0325,206.2775,205.65625,206.60125,207.31375,206.68875,205.23875,204.48125
229,37277212.6071,0.0138278176348,2175.38104148,113.435298869,111.929154216,110.778071759,108.857031729,122.92414485,122.030324908,119.776769657,115.924094953,0.235497441673,100.398430081,99.2461330231,134.167259176,111.340208661,125.334102835,133.956576769,30.899642237,119.359915579,115.16249952,122.540876223,0.889455782313,741.643352454,119.921202117,116.053610934,0.0554590463368,120.25110739,117.646600888,118.353959255,358.5,117.830414634,117.037676761,0.0554590450345,0.0013038003976,125.618718099,125.053042511,125.398712717,126.50160984,954.787890376,37451555.0,0.0286061618628,876359.18446,1.07332058636,carotid,255.0,247.86,223.0025,221.9525,222.57875,222.77375,222.95625,221.605,220.56125,221.96,221.51875,219.7825,218.82375,218.42125,215.92375,212.875,212.56125,215.02375,218.4575,221.59875,221.64625,220.99875,221.23375,221.96375,217.61625,218.145,222.20625,222.8075,222.3025,218.49875,220.16,220.79125,221.26375,221.02,220.51875,220.43625,217.9,211.01625,211.5175,215.48625,215.88125,218.905,220.23875,219.92125,220.775,219.775,218.08875,218.81625,218.5625,218.25875
